Name,Hospital Type,Address,Address_2,City,State,Zipcode,County,Latitude,Longitude,Staffed All Beds,Staffed ICU Beds,Licensed All Beds,All Bed Occupancy Rate,ICU Bed Occupancy Rate,Staffed All Beds - SOURCE,Staffed ICU Beds - SOURCE,Licensed All Beds - SOURCE,All Bed Occupancy Rate - SOURCE,ICU Bed Occupancy Rate - SOURCE,CCM_ID,DH-ID,HCRIS-ID,HIFLD-ID
CLARA BARTON HOSPITAL,CRITICAL ACCESS,250 W 9TH STREET,,HOISINGTON,KS,67544,BARTON,38.522435328000014,-98.77846324199999,18.0,,23.0,0.49,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5667544,1422,171333,5667544
UNITED REGIONAL HEALTH CARE SYSTEM,GENERAL ACUTE CARE,1600 11TH STREET,,WICHITA FALLS,TX,76301,WICHITA,33.90243058100001,-98.50198079099992,250.0,24.0,278.0,0.7,0.65,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,56676301,3849,450010,56676301
COFFEY COUNTY HOSPITAL,GENERAL ACUTE CARE,801 NORTH 4TH STREET,,BURLINGTON,KS,66839,COFFEY,38.20227176500002,-95.73769964199992,25.0,0.0,25.0,0.19167123287671234,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,566839,1432,171385,566839
BROWN COUNTY HOSPITAL,CRITICAL ACCESS,945 EAST ZERO ST,,AINSWORTH,NE,69210,BROWN,42.544513464000026,-99.849561049,23.0,,23.0,0.13,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5669210,2333,281325,5669210
CORNERSTONE HOSPITAL OF WEST MONROE,LONG TERM CARE,6198 CYPRESS ST,,WEST MONROE,LA,71291,OUACHITA,32.516066858000045,-92.20444539799995,47.0,,47.0,0.8695424,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,5671291,5395,,5671291
OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SPECIALTY,SPECIAL,"8100 SOUTH WALKER, SUITE C",Bldg C,OKLAHOMA CITY,OK,73139,OKLAHOMA,35.38522663200006,-97.51897609599995,10.0,,10.0,0.44,,HCRIS-Total Staffed Beds,None,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,None,5673139,3035,370212,5673139
TEXAS HEALTH HARRIS METHODIST HOSPITAL HURST-EULESS-BEDFORD,GENERAL ACUTE CARE,1600 HOSPITAL PARKWAY,,BEDFORD,TX,76022,TARRANT,32.83515496800003,-97.12313670099995,183.0,18.0,252.0,0.72,0.49,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5676022,3803,450639,5676022
PROMISE HOSPITAL OF WICHITA FALLS,LONG TERM CARE,1103 GRACE STREET,,WICHITA FALLS,TX,76301,WICHITA,33.90275832100008,-98.49939510899996,31.0,0.0,31.0,0.7297392841361026,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,56776301,4609,452068,56776301
GUNNISON VALLEY HOSPITAL,CRITICAL ACCESS,711 N TAYLOR STREET,,GUNNISON,CO,81230,GUNNISON,38.55139535700004,-106.924745843,20.0,,24.0,0.26,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5681230,615,061320,5681230
THAYER COUNTY HEALTH SERVICES,CRITICAL ACCESS,120 PARK AVE,,HEBRON,NE,68370,THAYER,40.16063926600003,-97.59373043299995,19.0,,19.0,0.19,,HCRIS-Total Staffed Beds,None,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,None,568370,2404,281304,568370
SAFE HAVEN HOSPITAL OF TREASURE VALLEY,PSYCHIATRIC,8050 NORTHVIEW STREET,,BOISE,ID,83704,ADA,43.62718132100007,-116.28246281999996,16.0,0.0,16.0,0.5625,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5683704,4954,134009,5683704
MAYO CLINIC ARIZONA,GENERAL ACUTE CARE,5777 E. MAYO BLVD.,,PHOENIX,AZ,85054,MARICOPA,33.659082627000025,-111.95644824099995,266.0,30.0,292.0,0.77,0.73,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5685054,157,030103,5685054
RENOWN REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,1155 MILL STREET,NaN,RENO,NV,89502,WASHOE,39.52594159200004,-119.79648601599995,610.0,92.0,808.0,0.67,0.47,CAN NHA 2020-04-28,CAN NHA 2020-04-28,DH-NUM_LICENS,CAN NHA 2020-04-28,CAN NHA 2020-04-28,5689502,2438,290001,5689502
CENTINELA HOSPITAL MEDICAL CENTER,GENERAL ACUTE CARE,555 EAST HARDY STREET,,INGLEWOOD,CA,90301,LOS ANGELES,33.95044442800003,-118.34823599199996,313.0,31.0,362.0,0.54,0.71,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5690301,375,050739,5690301
PARKVIEW HOSPITAL,GENERAL ACUTE CARE,901 SOUTH SWEETWATER STREET,,WHEELER,TX,79096,WHEELER,35.43933960900005,-100.27035968899996,16.0,,16.0,0.09,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,56979096,3846,451334,56979096
ESSENTIA HEALTH VIRGINIA,GENERAL ACUTE CARE,901 9TH ST N,,VIRGINIA,MN,55792,ST. LOUIS,47.53186339200005,-92.54854760099992,48.0,8.0,83.0,0.29,0.82,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,57,2063,240084,57
HOSP ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,GENERAL ACUTE CARE,CENTRO MEDICO,Bo Monacillo 150,MONACILLO URBANO,PR,919,SAN JUAN,18.396336728000048,-66.07253397699998,57.0,5.0,57.0,0.45,0.56,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5700919,6383,400012,5700919
SOUTHCOAST HOSPITALS GROUP - CHARLTON MEMORIAL HOSPITAL,GENERAL ACUTE CARE,363 HIGHLAND AVENUE,,FALL RIVER,MA,2720,BRISTOL,41.7094,-71.146,835.0,58.0,835.0,0.48,0.61,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5702720,1794,220074,5702720
MOREHOUSE GENERAL HOSPITAL,GENERAL ACUTE CARE,323 W WALNUT AVE,,BASTROP,LA,71220,MOREHOUSE,32.77499426900004,-91.91735834099994,39.0,6.0,49.0,0.26,0.33,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,571220,1671,190116,571220
MONROE COMMUNITY HOSPITAL,LONG TERM CARE,435 E HENRIETTA RD,,ROCHESTER,NY,14620,MONROE,43.11299767600008,-77.61799166799993,5.0,,39.0,,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,None,None,5714620,2635,330403,5714620
FULTON COUNTY MEDICAL CENTER,GENERAL ACUTE CARE,214 PEACH ORCHARD ROAD,,MCCONNELLSBURG,PA,17233,FULTON,39.93719024300003,-78.00687022099999,21.0,,21.0,0.33,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5717233,3262,391303,5717233
KELL WEST REGIONAL HOSPITAL,GENERAL ACUTE CARE,5420 KELL BOULEVARD WEST,,WICHITA FALLS,TX,76310,WICHITA,33.87282116800002,-98.58030420599992,41.0,,41.0,0.22,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,57176310,3848,450827,57176310
SPRINGFIELD HOSPITAL CENTER,PSYCHIATRIC,6655 SYKESVILLE ROAD,,SYKESVILLE,MD,21784,CARROLL,39.386186,-76.961136,522.0,0.0,522.0,0.41574030336429957,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5721784,5223,214004,5721784
BUCHANAN GENERAL HOSPITAL,GENERAL ACUTE CARE,1535 SLATE CREEK ROAD,,GRUNDY,VA,24614,BUCHANAN,37.28527892300007,-82.06553916999997,49.0,12.0,134.0,0.29,0.13,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5724614,3923,490127,5724614
PETERSON REHABILITATION HOSPITAL,REHABILITATION,HOMESTEAD AVENUE,,WHEELING,WV,26003,OHIO,40.07988622400006,-80.69399836599996,22.0,0.0,172.0,0.44495641344956416,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5726003,5513,513025,5726003
NORTH ARKANSAS REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,620 NORTH WILLOW,,HARRISON,AR,72601,BOONE,36.236531355000075,-93.10913937399992,120.0,24.0,174.0,0.21,0.21,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,572601,199,040017,572601
WINNIE COMMUNITY HOSPITAL,CRITICAL ACCESS,538 BROADWAY,,WINNIE,TX,77665,CHAMBERS,29.81969710900005,-94.37646868999997,25.0,,25.0,0.11,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,57277665,4710,451328,57277665
CAROLINA EAST HEALTH SYSTEM,GENERAL ACUTE CARE,2000 NEUSE BLVD,,NEW BERN,NC,28561,CRAVEN,35.11340192800002,-77.06594289199995,286.0,72.0,350.0,0.62,0.75,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5728561,2764,340131,5728561
THREE RIVERS BEHAVIORAL HEALTH,PSYCHIATRIC,2900 SUNSET BLVD,,WEST COLUMBIA,SC,29169,LEXINGTON,34.007291100000025,-81.11817421199999,122.0,0.0,122.0,0.7195149337525264,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5729169,5121,424008,5729169
CAPITAL REGIONAL MEDICAL CENTER - GADSDEN MEMORIAL CAMPUS,GENERAL ACUTE CARE,23186 BLUE STAR HWY,NaN,QUINCY,FL,32353,GADSDEN,30.568883241000037,-84.54866985699994,0.0,0.0,266.0,,,FL AHCA 2020-05-07,FL AHCA 2020-05-07,HIFLD-BEDS,FL AHCA 2020-05-07,FL AHCA 2020-05-07,5732353,,,5732353
HALE COUNTY HOSPITAL,GENERAL ACUTE CARE,508 GREENE STREET,,GREENSBORO,AL,36744,HALE,32.695372236000026,-87.58693419399998,28.0,,39.0,0.25,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5736744,54,010095,5736744
CHRISTUS MOTHER FRANCES HOSPITAL - WINNSBORO,CRITICAL ACCESS,719 WEST COKE ROAD,,WINNSBORO,TX,75494,WOOD,32.94453831800007,-95.30727963299995,23.0,,25.0,0.27,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,57375494,3858,451381,57375494
COOKEVILLE REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,1 MEDICAL CENTER BOULEVARD,,COOKEVILLE,TN,38501,PUTNAM,36.16932678800004,-85.50876258199997,211.0,38.0,247.0,0.75,0.67,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5738501,3525,440059,5738501
MERIT HEALTH RIVER OAKS,GENERAL ACUTE CARE,1030 RIVER OAKS DRIVE,,FLOWOOD,MS,39296,RANKIN,32.32533745700003,-90.10541089899992,158.0,10.0,160.0,0.34,0.39,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5739296,10,250138,5739296
HILLCREST HOSPITAL CLAREMORE,GENERAL ACUTE CARE,1202 NORTH MUSKOGEE PLACE,,CLAREMORE,OK,74017,ROGERS,36.322644540000056,-95.60467517999996,54.0,6.0,81.0,0.41,0.47,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,574017,3113,370039,574017
MEMORIAL HOSPITAL INC,GENERAL ACUTE CARE,210 MARIE LANGDON DRIVE,,MANCHESTER,KY,40962,CLAY,37.16197765200008,-83.76202401699999,49.0,6.0,49.0,0.31,0.39,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5740962,1544,180043,5740962
SOUTH POINTE HOSPITAL,GENERAL ACUTE CARE,20000 HARVARD ROAD,,WARRENSVILLE HEIGHTS,OH,44122,CUYAHOGA,41.44790384500004,-81.53773648599996,131.0,25.0,344.0,0.64,0.61,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5744122,2904,360144,5744122
NORTH RUNNELS HOSPITAL,GENERAL ACUTE CARE,7821 TEXAS 153,,WINTERS,TX,79567,RUNNELS,31.949221514000048,-99.95913543999997,15.0,,25.0,0.09,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,57479567,3791,451315,57479567
BRONSON METHODIST HOSPITAL,GENERAL ACUTE CARE,601 JOHN STREET,,KALAMAZOO,MI,49007,KALAMAZOO,42.285257589000025,-85.58029135499999,415.0,55.0,434.0,0.71,1.22,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5749007,1891,230017,5749007
PAM REHABILITATION HOSPITAL OF ALLEN,REHABILITATION,1001 RAINTREE CIRCLE,,ALLEN,TX,75013,COLLIN,33.11307426900004,-96.67643030399996,40.0,0.0,40.0,0.8415753424657534,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,575013,4374,673025,575013
ASPIRUS WAUSAU HOSPITAL,GENERAL ACUTE CARE,333 PINE RIDGE BLVD,,WAUSAU,WI,54401,MARATHON,44.96584185100005,-89.66789021299998,223.0,28.0,325.0,0.79,0.7,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5754401,4172,520030,5754401
AVERA MARSHALL REG MED CENTER,GENERAL ACUTE CARE,300 SOUTH BRUCE STREET,,MARSHALL,MN,56258,LYON,44.447752290000025,-95.77723507099995,25.0,,49.0,0.51,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5756258,2027,241359,5756258
TYLER COUNTY HOSPITAL,GENERAL ACUTE CARE,1100 WEST BLUFF STREET,,WOODVILLE,TX,75979,TYLER,30.776035822000036,-94.42763632299993,25.0,,49.0,0.09,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,57575979,3834,450460,57575979
MOBRIDGE REGIONAL HOSPITAL AND CLINIC,CRITICAL ACCESS,1401 10TH AVENUE WEST,,MOBRIDGE,SD,57601,WALWORTH,45.54621696000004,-100.44896047299993,25.0,4.0,25.0,0.27,0.01,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5757601,3453,431325,5757601
NORTHERN MONTANA HOSPITAL,GENERAL ACUTE CARE,30 13TH ST,,HAVRE,MT,59501,HILL,48.538077306000055,-109.68581775499996,49.0,6.0,49.0,0.2,0.16,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5759501,2296,270032,5759501
RESURRECTION MEDICAL CENTER,GENERAL ACUTE CARE,7435 W TALCOTT AVENUE,,CHICAGO,IL,60631,COOK,41.98750029200004,-87.81354581999994,,,402.0,,,None,None,HIFLD-BEDS,None,None,5760631,,,5760631
BELTON REGIONAL MEDICAL CENTER,GENERAL ACUTE CARE,17065 S. 71 HIGHWAY,,BELTON,MO,64012,CASS,38.81581302300003,-94.50300191299999,71.0,5.0,71.0,0.4,0.75,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5764012,2195,260214,5764012
HORTON COMMUNITY HOSPITAL,CRITICAL ACCESS,240 WEST 18TH STREET,,HORTON,KS,66439,BROWN,39.673274220000046,-95.53049380899992,15.0,0.0,25.0,0.22301369863013698,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HIFLD-BEDS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5766439,,171320,5766439
COLMERY-O'NEIL VA MEDICAL CENTER,GENERAL ACUTE CARE,2200 SW GAGE BLVD,,TOPEKA,KS,66622,SHAWNEE,39.02623218100007,-95.72279545299993,,,,,,None,None,,None,None,5766622,5668,,5766622
YOAKUM COMMUNITY HOSPITAL,CRITICAL ACCESS,1200 CARL RAMERT DRIVE,,YOAKUM,TX,77995,LAVACA,29.30695852000002,-97.12915908899998,25.0,3.0,25.0,0.24,0.06,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,57677995,3645,451346,57677995
THE NEBRASKA MEDICAL CENTER,GENERAL ACUTE CARE,987400 NEBRASKA MEDICAL CENTER,,OMAHA,NE,68198,DOUGLAS,41.255229001000025,-95.97863498299995,548.0,73.0,718.0,0.84,0.77,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5768198,2356,280013,5768198
CYPRESS POINTE SURGICAL HOSPITAL,GENERAL ACUTE CARE,42570 S AIRPORT RD,,HAMMOND,LA,70403,TANGIPAHOA,30.47702897600004,-90.41299446999994,30.0,,30.0,0.08,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5770403,5821,190303,5770403
SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,CRITICAL ACCESS,611 WEST LEE AVENUE,,OSCEOLA,AR,72370,MISSISSIPPI,35.69970508400005,-89.97557003699995,25.0,,25.0,0.16,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5772370,233,041316,5772370
SAINT FRANCIS HOSPITAL SOUTH,GENERAL ACUTE CARE,10501 EAST 91ST STREEET,,TULSA,OK,74133,TULSA,36.033582251000034,-95.85732010099994,88.0,,96.0,0.65,,HCRIS-Total Staffed Beds,None,HIFLD-BEDS,HCRIS-Total Bed Occupancy Rate,None,5774133,,370218,5774133
MEDICAL CITY GREEN OAKS HOSPITAL,PSYCHIATRIC,7808 CLODUS FIELDS DRIVE,,DALLAS,TX,75251,DALLAS,32.912804431000026,-96.77126528499996,124.0,,124.0,0.8637649,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,57775251,5560,,57775251
SPANISH PEAKS REGIONAL HEALTH CENTER,CRITICAL ACCESS,23500 US HWY 160,,WALSENBURG,CO,81089,HUERFANO,37.600516718000044,-104.83117801499996,16.0,,20.0,0.13,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5781089,616,061316,5781089
SAWTOOTH BEHAVIORAL HEALTH,PSYCHIATRIC,"650 ADDISON AVE WEST, SUITE 300 B",,TWIN FALLS,ID,83301,TWIN FALLS,42.565040303000046,-114.49370099599994,,,29.0,,,None,None,HIFLD-BEDS,None,None,5783301,,,5783301
PARK CITY MEDICAL CENTER,GENERAL ACUTE CARE,900 ROUND VALLEY DRIVE,,PARK CITY,UT,84060,SUMMIT,40.68745436100006,-111.46948224699995,37.0,4.0,38.0,0.31,0.32,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5784060,3891,460057,5784060
MERCY GILBERT MEDICAL CENTER,GENERAL ACUTE CARE,3555 S. VAL VISTA DR,,GILBERT,AZ,85297,MARICOPA,33.28684528800005,-111.75252668499996,198.0,24.0,198.0,0.83,0.74,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5785297,165,030119,5785297
WILLIAM P. CLEMENTS JR. UNIVERSITY HOSPITAL,LONG TERM CARE,"6161 HARRY HINES BOULEVARD, SUITE 100",,DALLAS,TX,75235,DALLAS,32.81896722200002,-96.84883749099998,459.0,72.0,459.0,0.742991,,DH-NUM_STAFFE,DH-NUM_ICU_BE,DH-NUM_LICENS,DH-BED_UTILIZ,None,57875235,3628,,57875235
VA SIERRA NEVADA HEALTHCARE SYSTEM,MILITARY,975 KIRMAN AVENUE,NaN,RENO,NV,89502,WASHOE,39.51636324900005,-119.79960450399994,64.0,12.0,62.0,0.72,0.33,CAN NHA 2020-04-28,CAN NHA 2020-04-28,DH-NUM_LICENS,CAN NHA 2020-04-28,CAN NHA 2020-04-28,5789502,2435,,5789502
TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS,SPECIAL,7115 GREENVILLE AVENUE,Suite 100,DALLAS,TX,75231,DALLAS,32.87687764000004,-96.76226157399998,9.0,,9.0,0.34,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,57975231,3625,450889,57975231
ST CHARLES MEDICAL CENTER  BEND,GENERAL ACUTE CARE,2500 NE NEFF ROAD,,BEND,OR,97701,DESCHUTES,44.06791504100005,-121.269134313,222.0,30.0,256.0,0.75,0.59,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5797701,3145,380047,5797701
UW MEDICINE VALLEY MEDICAL CENTER,GENERAL ACUTE CARE,400 43RD ST S,,RENTON,WA,98055,KING,47.44277804600005,-122.213965343,311.0,,321.0,0.69,,HCRIS-Total Staffed Beds,None,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,None,5798055,4032,500088,5798055
UNIVERSITY OF MINNESOTA MEDICAL CENTER-FAIRVIEW-EAST BANK-ER,GENERAL ACUTE CARE,500 HARVARD ST SE,,MINNEAPOLIS,MN,55455,HENNEPIN,44.97237351600007,-93.23194052099994,,,,,,None,None,,None,None,58,,,58
SPALDING REHABILITATION HOSPITAL,REHABILITATION,900 POTOMAC STREET,,AURORA,CO,80011,ARAPAHOE,39.73102996400007,-104.82747275099999,58.0,0.0,78.0,0.6496929617383089,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,580011,5412,063027,580011
CPC HOSP SAN JUAN CAPESTRANO,PSYCHIATRIC,CARR PR-877 KM 1.6 CAMINO LAS LOMAS,,SAN JUAN,PR,926,SAN JUAN,18.38458886000005,-66.02236135199996,172.0,,172.0,0.8003345,,DH-NUM_STAFFE,None,DH-NUM_LICENS,DH-BED_UTILIZ,None,5800926,4680,,5800926
SAINT ANNE'S HOSPITAL,GENERAL ACUTE CARE,795 MIDDLE STREET,,FALL RIVER,MA,2721,BRISTOL,41.6926,-71.1637,175.0,12.0,226.0,0.58,0.29,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5802721,1795,220020,5802721
THE UNIVERSITY HOSPITAL,GENERAL ACUTE CARE,150 BERGEN STREET,,NEWARK,NJ,7103,ESSEX,40.74060313300003,-74.191061732,355.0,47.0,519.0,0.77,0.92,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5807103,2490,310119,5807103
BAYLOR INSTITUTE FOR REHABILITATION,REHABILITATION,909 N. WASHINGTON AVENUE,,DALLAS,TX,75246,DALLAS,32.79157855200004,-96.78043674299995,92.0,0.0,92.0,0.8316259678379988,0.0,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,58075246,4571,453036,58075246
TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,GENERAL ACUTE CARE,8200 WALNUT HILL LANE,,DALLAS,TX,75231,DALLAS,32.881134184000075,-96.76243766499992,567.0,48.0,875.0,0.64,0.59,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,58175231,3631,450462,58175231
BLUE MOUNTAIN HOSPITAL GNADEN HUETTEN,GENERAL ACUTE CARE,211 NORTH 12TH STREET,,LEHIGHTON,PA,18235,CARBON,40.83308400100003,-75.72589700099996,68.0,6.0,159.0,0.5,0.59,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,DH-NUM_LICENS,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5818235,3227,390194,5818235
UNION HOSPITAL OF CECIL COUNTY,GENERAL ACUTE CARE,106 BOW STREET,,ELKTON,MD,21921,CECIL,39.608514525000025,-75.83196704599996,96.0,5.0,96.0,0.59,0.85,HCRIS-Total Staffed Beds,HCRIS-ICU Total Staffed Beds,HCRIS-Total Staffed Beds,HCRIS-Total Bed Occupancy Rate,HCRIS-ICU Occupancy Rate,5821921,1757,210032,5821921
